website_name,company_name,Author_name,Article_Name,date,rating,pros,cons,review_rating,expert_remarks,remarks 
www.autotrader.co.uk,Peugeot',Andy Pringle,Peugeot unveils new 3008 SUV,First published: 30th September 2016,,,,,,"With the world buying SUVs by the bucketload, it's no surprise that the new Peugeot 3008 adopts a more rugged look than its predecessor, as well as providing more space inside"
www.autotrader.co.uk,Peugeot',,Frankfurt Motor Show 2015: Peugeot 308 R-Hybrid,First published: 11th September 2015,,,,,,Production-ready version of Peugeot's high-performance hybrid hatchback shown at Frankfurt
www.autotrader.co.uk,Peugeot',Ivan Aistrop,2017 Peugeot 3008 first drive review,First published: 25th October 2016,,,,,,"In terms of its practicality, its equipment and the way it drives, the Peugeot 3008 certainly has what it takes to be a real contender in the fiercely competitive compact SUV market. "
www.autotrader.co.uk,Peugeot',Andy Pringle,Revised Peugeot 2008 crossover revealed,First published: 18th February 2016,,,,,,"Set to be unveiled at next month's Geneva Show, the new 2008 features a more rugged look, as well as new technology and improved connectivity"
www.autotrader.co.uk,Maserati',Andy Pringle,Maserati Quattroporte saloon (2017 - ) review,First published: 8th June 2017,3.2,"Distinctive styling inside and out,Lots of room in the rear seat ,Sportier than your average luxury car ","Ride is too firm too much of the time,Some desirable equipment is optional ,A few fiddly controls in the cabin ",,"
Both in terms of the way it looks and how it drives, the Quattroporte is a thoroughly distinctive executive saloon. Trouble is, we think some of its weaknesses are in areas prospective buyers will consider must-haves, while the things it offers – in some cases, uniquely in this class – are not things people in this part of the market want. 
","A decidedly Italian executive car, the Quattroporte is a very different and very exclusive alternative to the likes of the Porsche Panamera, Mercedes S-Class and BMW 7 Series."
www.autotrader.co.uk,Mahindra',Andy Pringle,Mahindra launches new e2o electric city car,First published: 15th April 2016,,,,,,"With prices starting at less than £13,000, the new e20 is Britain's cheapest electric car, and will be available exclusively online, rather than through a traditional dealer network"
www.autotrader.co.uk,Peugeot',Andy Pringle,Peugeot reveals new 2017 5008 SUV,First published: 29th September 2016,,,,,,"The previous 5008 was an MPV, but this latest generation has been reinvented as an SUV, although it remains a seven-seater with MPV-style practicality."
www.autotrader.co.uk,Peugeot',Andy Pringle,Peugeot 2008 SUV (2016 - ) review,Last updated: 31st October 2016,3.4,"Chunky and rugged looks,Relatively practical cabin,Some very economical engines","Not the best in the class to drive,Too many low-rent materials in cabin,Rivals offer a wider choice of engines",,"
The 2008 has a few shortcomings – but, then again, so do pretty much all of its rivals – so with its rugged looks, low running costs and good practicality, Peuegot’s baby SUV is very much worth considering by anyone in the market for a Mokka, Captur or Juke. However, this is a car where less is more, and we think that not only are the less powerful (and cheaper) engines the better buys, it’s also worth steering clear of the most expensive GT Line trim. ,
","Rugged looks, a spacious cabin and the availability of some impressive and attractive technology make the the 2008 a temptting choice in the small-SUV market"
www.autotrader.co.uk,Peugeot',Pete Tullin,Peugeot 308 Hatchback (2017 - ) review,Last updated: 11th July 2017,3.5,"Attractively priced and well equipped,Economical engines bring low running costs,Impressive cabin quality","Many folk will struggle with the driving position.,Not as good to drive as many rivals,Automatic gearbox isn’t the smoothest",,"
The Peugeot 308 may not be the best car to drive in its class, but it still has plenty to offer, including impressive performance from the GTi model, plus super refinement and exceptionally low running costs from the latest diesel engine. Try before you buy would be our advice, however, because Peugeot’s rather unique take on ergonomics means the driving position won’t suit all; and, for this kind of money, there are some truly stunning alternatives, including the Volkswagen Golf and Vauxhall Astra. 
","If you’re not evolving in the hugely competitive family car sector, then you’re effectively going backwards. The latest upgrades to Peugeot’s 308 are designed to keep it within touching distance of the Volkswagen Golf, Vauxhall Astra and Skoda Octavia."
www.autotrader.co.uk,Mercedes-Benz',Rachael Hogg,New Mercedes E-Class All Terrain revealed,First published: 29th September 2016,,,,,,"The All Terrain is a high-riding version of the Mercedes E-Class Estate, and will rival the Volvo V90 Cross Country and Audi A6 Allroad."
www.autotrader.co.uk,Mercedes-Benz',Jon Quirk,Mercedes-AMG E63 saloon revealed at LA Auto Show,First published: 17th November 2016,,,,,,"With a twin-turbocharged V8 engine, this is the most powerful E-Class ever, and the Edition 1 version can accelerate as fast as some supercars"
www.autotrader.co.uk,Peugeot',Ivan Aistrop,Peugeot 3008 SUV (2016 - ) review,First published: 25th November 2016,3.8,"Comfortable and practical for a family,Generous equipment, especially on safety,Looks good inside and out","Expensive to buy,Touchscreen could be easier to use,Some artificial-feeling control",,"
In terms of its practicality, its equipment and the way it drives, the Peugeot 3008 certainly has what it takes to be a real contender in the fiercely competitive compact SUV market. It’s pricey – even when compared with its desirable rivals – but the quality, style and image it delivers goes some way towards justifying the cost.
","In terms of its practicality, its equipment and the way it drives, the Peugeot 3008 certainly has what it takes to be a real contender in the fiercely competitive compact SUV market. "
www.autotrader.co.uk,Peugeot',Phill Tromans,Peugeot 5008 SUV (2017 - ) review,First published: 9th March 2017,3.9,"Good to drive,Premium feel inside,Seven seats as standard","No four-wheel drive option,Head-room is limited in rear seats,Third row of seats is for kids only",,"
The 5008 is a flexible SUV with a premium feel that drives well and includes plenty of equipment for your money. Unlike many of its rivals, all variants have seven seats as standard, although space for adults in the second and third rows is limited. It’s not for those that need off-road capability, as there’s no four-wheel drive option, but on the road, it’s impressively capable and comes with a choice of good petrol and diesel engines. Depending on your needs, it’s worth considering alongside the likes of Skoda’s Kodiaq, Nissan’s X-Trail and even the Land Rover Discovery Sport.
","The 5008 feels like a more premium alternative to the likes of the Nissan X-Trail and Hyundai Santa Fe, but it’s also a cheaper option than the Land Rover Discovery Sport. What's it like in other areas?"
www.autotrader.co.uk,Mercedes-Benz',Paul Bond,2016 Mercedes-AMG C43 Estate first drive review,First published: 28th September 2016,,,,,,"Fast, practical family cars for people who don’t like SUVs are in short supply. Can the new high-performance C 43 AMG estate solve this problem? We test it in the UK to find out."
www.autotrader.co.uk,Mercedes-Benz',Phill Tromans,Mercedes-Benz updates GLA for 2017,First published: 9th January 2017,,,,,,"The crossover SUV gets updates inside and out, as well as a special Yellow Night Edition of the Mercedes-AMG GLA 45 4Matic."
www.autotrader.co.uk,Mercedes-Benz',Paul Bond,2016 Mercedes E-Class Estate first drive review,First published: 12th September 2016,,,,,,"The E-Class Estate has always been first choice if you want the biggest boot. We test the new one to see if it’s still king of the load, and a match for the excellent saloon."
www.autotrader.co.uk,Mercedes-Benz',Rachael Hogg,Mercedes reveals AMG GT C Roadster,First published: 1st October 2016,,,,,,"The stunning open-top Mercedes AMG Roadster, and an even more powerful GT C Roadster have made their debuts at the Paris Motor Show."
www.autotrader.co.uk,Mercedes-Benz',Andy Pringle,New Mercedes E-Class cabriolet revealed in Geneva,First published: 7th March 2017,,,,,,"With the soft-top version of the E-class now out in the open, the full range of five E-Class models is now available"
www.autotrader.co.uk,Mercedes-Benz',Andy Pringle,Mercedes previews new X-Class pick-up,First published: 26th October 2016,,,,,,"With some help from its partner Nissan, Mercedes will become the first premium manufacturer to sell a pick-up when its new X-Class goes on sale in about a year’s time."
www.autotrader.co.uk,Mercedes-Benz',Paul Bond,Mercedes-Benz E Class Estate (2016 - ) W213 review,First published: 15th February 2017,4.1,"Very comfortable,Enormous boot space,Stylish interior","Rivals are more exciting to drive,Expensive to buy,Narrow middle seat",,"
The E-Class Estate has gone from being a one-trick pony with a huge boot, to a polished all-rounder that tops the class in several key areas. If you want an efficient, refined and cavernous estate car that’ll cope with almost every family eventuality, the E-Class is a great choice. It’s not cheap, and the options quickly stack up if you let them, but it comes well equipped, and eases the stress of travel like no other large estate we can think of. Highly recommended.
","The E-Class Estate has always been first choice if you want the biggest boot in the class. We test the new one to see if it’s still number one for practicality, and see if it can match the impressive performance of the saloon version."
