CarName,year,date,qtr,Vader Sentiment,Normal rating,review,,,,
Nissan Motor Corp,2013,16-07-2016,Q3 2013,0.6696,5," Have had my NISMO for about 3 years and Absolutely NO problems with this car.  I love it.  Gets great gas mileage!  The ONLY thing that could be improved is it is equipped with Summer Sport tires and would be much better with All Season Tires for those who live in snow prone areas; but then a lot of new sport cars are equipped this way.  (When it's time to replace them I'll  get all seasons'.)   I get many compliments on my NISMO because it has tons of sporty ""personality"".... it certainly does NOT look like EVERY other car on the road!!  Everybody wants one!  Mine is a 6 speed manual.  I live up a very steep winding hill.  Driving in in ""Turbo"" is an absolute blast!  Great acceleration and grip.  Lots of cargo space in the back.  Great dealership service.  Check one out!!",,,,
Nissan Motor Corp,2013,07/08/2013,Q3 2013,0.9825,4.875, The design got my attention right at the first time. specs are impressive real value for a sporty yet powerful small suv/crossover. i liked it in all ways. great new look great horsepower great gas mileage and low price what else can i bargain.,,,,
Nissan Motor Corp,2013,05/01/2016,Q2 2013,0.9729,4,Power always matters in a city environment when you are trying to merge into the road after getting,,,,
Nissan Motor Corp,2013,13-08-2016,Q3 2013,0.0258,5,out of a supermarket/mall,,,,
Nissan Motor Corp,2013,02/12/2013,Q1 2013,0,4.875, while hesitating at a color changing signal light :).,,,,
Nissan Motor Corp,2011,16-06-2011,Q2 2011,-0.34,4.75, Traded in my Nissan Motor Corp Xterra for the Juke.,,,,
Nissan Motor Corp,2011,21-12-2010,Q4 2011,0,4.25,I have a 100 mile daily commute and the Xterra was way too expensive to drive.,,,,
Nissan Motor Corp,2011,21-01-2013,Q1 2011,0,2,Just happened to find the juke which meets the same needs I had with my Xterra a vehicle to take skiing and load my kayaks on.,,,,
Nissan Motor Corp,2011,11/01/2011,Q4 2011,0,4.625,My Juke Box has been great!!,,,,
Nissan Motor Corp,2011,08/06/2011,Q3 2011,0.6892,4.875,I'm getting about 29 mph it's a lot more comfortable then my Xterra and with the sport option its great when I need to pass in traffic.,,,,
Nissan Motor Corp,2012,01/07/2012,Q1 2012,0.8268,4.625, I love my Juke.,,,,
Nissan Motor Corp,2012,14-04-2016,Q2 2012,0.6369,5,Love the exterior styling.,,,,
Nissan Motor Corp,2012,07/08/2012,Q3 2012,0.6369,4.25,I receive many comments - mostly favorable.,,,,
Nissan Motor Corp,2012,27-04-2012,Q2 2012,0.4767,5,It's the little things that I didn't notice during the test drive that are worth pointing out.,,,,
Nissan Motor Corp,2012,19-02-2012,Q1 2012,0.2263,4.875,For this price point you kinda expect to have power locks and auto up windows on both front doors rather than driver only.,,,,
Nissan Motor Corp,2013,13-05-2014,Q2 2013,0,5, I have liked the look of the Juke since I first saw it in 2011.,,,,
Nissan Motor Corp,2013,03/08/2014,Q1 2013,0.4215,4.5,Have had mine now for almost 2 months.,,,,
Nissan Motor Corp,2013,07/07/2014,Q3 2013,0,4,I average 29.2 mpg in economy mode which blows my jeep out the water.,,,,
Nissan Motor Corp,2013,30-12-2015,Q4 2013,0,5,Sport mode is addictive.,,,,
Nissan Motor Corp,2013,17-09-2015,Q3 2013,0,2,The ride is comfortable I love all the bells and whistles.,,,,
Nissan Motor Corp,2012,29-08-2012,Q3 2012,0.8176,4.25, Have had this car for about two months now.,,,,
Nissan Motor Corp,2012,29-12-2015,Q4 2012,0,4,I purchased this auto because it is very easy to steer and also has the AWD feature.,,,,
Nissan Motor Corp,2012,09/04/2013,Q3 2012,0.4927,4.75,It is very easy to maneuver & park.,,,,
Nissan Motor Corp,2012,15-03-2012,Q1 2012,0.4927,4.5,"The turbo really provides bursts of energy especially when using the ""Sport"" mode.",,,,
Nissan Motor Corp,2012,24-05-2012,Q2 2012,0.2732,5,I am getting around 29 to 31 MPG in town.,,,,
Nissan Motor Corp,2013,06/08/2017,Q2 2013,0,3, The snow builds up in the wheel wells...you have to dig it out everyday.the paint chips really bad.the heater is not warm enough for minnesota.the defogger is not strong enough for minnesota. Lousy gas milage.I do love driving my juke..does good in the snow and icebut you have to dig the snow from the wheel wells daily.and I think I'm getting little rust spots already.and the paint is chipping all over.the car is 2.5 years old.,,,,
Nissan Motor Corp,2013,26-04-2017,Q2 2013,0.3031,5, We have only owned the vehicle for a month but so far I like it better than the brand new Ford Motor Corp we purchased. Nissan Motor Corp definitely knows how to build a solid vehicle. Other than rear wheel well road noise it is hands down a much better vehicle than the Escape. I purchased the Juke for my daughters first car. If it works as well as it has been even with high miles on it I will be getting rid of the Ford Motor Corp and purchasing another Juke.,,,,
Nissan Motor Corp,2010,29-12-2009,Q4 2010,0.9725,4.125, This is 3rd Nissan Motor Corp Truck and it's an improvement! My first truck that I buy w/ an automatic transmission. Pluses: Mid-size truck feel handsome exterior smooth shifting automatic transmission big cargo bed firmer truck ride lot's of interior storage durable cloth seats power package/keyless entry back doors that swing open to allow the the occasional passengers. Folding side mirrors side airbags anti-lock brakes and bigger fuel tank. Lots more cargo room than my last Frontier! Reputation for reliability and better resale value than most domestic trucks. Today's vehicles have lots of interior plastics and Nissan Motor Corp uses quality plastics. ,,,,
Nissan Motor Corp,2010,27-10-2011,Q4 2010,0.9183,4,I like the look and the feel of Midsize truck. Nissan Motor Corp has moved away from the old compact truck and added more aggressive/masculine looks bigger/wider cabin/bed. Great functionality for a truck: Light hauling great daily commuter and more room for passengers. ,,,,
Nissan Motor Corp,2010,12/05/2014,Q4 2010,0.8934,3.625,For 2010 model: old/Bland stereo on the SE (4cyn). Installed an after market stereo w/ bluetooth/USB/M3P disk player. Installed a Magnaflow muffler K and N air filter for better performance/fuel economy. Back seats would be more comfortable sideways (according to my passengers). Higher price tag.,,,,
Nissan Motor Corp,2010,22-12-2011,Q4 2010,0.7574,4.5, I seriously did not want to like this truck. I,,,,
Nissan Motor Corp,2010,23-02-2014,Q1 2010,-0.4646,4,had to purchase a truck for a new business I started. Decided on the Nissan Motor Corp Frontier V6 4x4 because of how well the test ride went against the other midsized trucks like the Tacoma. Solid ridegreat handling for a truck and much quieter interior compared to the noisy Tacoma. I liked the full size Ram but cost and MPG kept me away from it.So I have owned this truck for almost a year now and have to say as much as I want to be pissed about driving a truck daily this well made solid truck is growing on me. Nissan Motor Corp has built a reliable mid sized truck that feels like it can handle real truck work and yet drives rather nicely. 20.2 MPG with a 4x4!,,,,
Nissan Motor Corp,2008,22-07-2010,Q3 2008,0.8588,5, I have owned other trucks before but by far my frontier is the best. It is very comfortable to drive on long trips and the gas usage is not bad on the highway.,,,,
Nissan Motor Corp,2008,27-04-2010,Q2 2008,0.9474,4.875,I like  everything about the truck,,,,
Nissan Motor Corp,2008,04/08/2010,Q2 2008,0.3612,4.75,Turning radius need improvement.,,,,
Nissan Motor Corp,2008,19-01-2010,Q1 2008,0.4588,4.25, Have used my truck for hunting shopping camping and getting to and from work.  I love this truck!  ,,,,
Nissan Motor Corp,2008,14-09-2009,Q3 2008,0.6696,4.75,The power of the V-6 is awesome!  Sound system is premium and MPG is impressive. Quality of craftsmanship is very high. ,,,,
Nissan Motor Corp,2008,31-08-2009,Q3 2008,0.8268,5, Gotta love this truck.  Handles well plenty of power great fuel economy and it's just fun to drive.  I have the 6 speed manual transmission and couldn't be happier,,,,
Nissan Motor Corp,2008,23-08-2009,Q3 2008,0.8984,4.5,4WD 4 4Wheel Disc brakes Manual Transmission,,,,
Nissan Motor Corp,2008,17-09-2008,Q3 2008,0,5, After 18 mos still a great truck and I am very happy with it.   No mechanical problems at all.   Service at dealership has been great.  Just got back from a trip into the Colorado Mtns. and it did great on the steep and winding roads. Plenty of power with the 4cylinder.  Got my best gas mileage yet of 27.3 mpg coming down out of the mountains.  So far have averaged 24 mpg in 13000 miles of driving with 90% as highway driving.  No towing.,,,,
Nissan Motor Corp,2008,02/12/2017,Q1 2008,0.9468,4,High seating position with good all around vision if you fold down the passenger seat or take off its headrest. I removed the rear jump seat headrests to give better vision outward.,,,,
Nissan Motor Corp,2008,09/12/2010,Q3 2008,0.8316,3.25,A/C was working very had at 100 degrees F. to keep the interior cool.  It was marginal at that kind of temperature outside.   otherwise it works well in more moderate temperatures.   I have not tinting on windows so that might improve cooling if I had had that.,,,,
Nissan Motor Corp,2008,24-01-2012,Q1 2008,0.7624,4.625, I was all about getting a Toyota Motor Corp Tacoma drove several and liked the raised suspension but the ride itself wasn't that strong.,,,,
Nissan Motor Corp,2008,27-05-2011,Q2 2008,-0.3925,4.875,After I tested a Frontier I was sold.,,,,
Nissan Motor Corp,2008,29-07-2011,Q3 2008,0,4.875,Off-the-line pickup in this V6 reminds you of a V8.,,,,
Nissan Motor Corp,2008,05/11/2009,Q2 2008,0,4.875,Have yet to tow anything but have used the bed for hauling heavy furniture and haven't noticed a change in the way it drives.,,,,
Nissan Motor Corp,2008,11/01/2007,Q4 2008,0,4.625,There seems to be a strong dislike of the interior but in my opinion its a truck and I'm not expecting anything fancy.,,,,
Nissan Motor Corp,2007,18-10-2010,Q4 2007,0.09,4.875," When I set out to buy my first news vehicle I knew one thing. I was getting a truck. I researched everything I could about recently produced 4x4 mid-size trucks and was hoping to find and American made that fit my criteria. After all was said and done I bought my '07 frontier brand- new with 205 miles on it. I was spoiled for a few years owning a '78 international scout ii. I have put this Nissan Motor Corp through the same paces that I was able to put old Betsy through however. At 37000 mi. I needed to replace the clutch and now at 78000 I am needing to open the transfer case because the 4x4 won't disengage all of the way. So I ask ""what the hell?"" why are these things breaking?",,,,
Nissan Motor Corp,2007,23-12-2006,Q4 2007,0.6868,4.375,The Nissan Motor Corp Frontier SE Crew-Cab is the only truck in it's class that could hold a candle to an International Scout II. I love almost everything about it.  265  hp. 285 ft. lbs. of torque six speed manual transmission four door cruise- control power windows cd player the list goes on.,,,,
Nissan Motor Corp,2007,07/11/2013,Q3 2007,0.6369,3.875,Please make this truck a high-output diesel.  Please put in manual- locking hubs and an actual 4x4 shift lever. Please remove the spare tire from under the truck and install a swing-away tail- gate carrier.  Please make the clutch and 4x4 components stronger much stronger.  ,,,,
