Company,Quarter,Word,Count
Volkswagen Motor Corp,Q4 2016,work,4
Volkswagen Motor Corp,Q4 2017,acceleration,3
Volkswagen Motor Corp,Q4 2017,add,4
Volkswagen Motor Corp,Q4 2017,almost,3
Volkswagen Motor Corp,Q4 2017,also,5
Volkswagen Motor Corp,Q4 2017,auto,4
Volkswagen Motor Corp,Q4 2017,back,4
Volkswagen Motor Corp,Q4 2017,base,5
Volkswagen Motor Corp,Q4 2017,beautiful,3
Volkswagen Motor Corp,Q4 2017,best,9
Volkswagen Motor Corp,Q4 2017,better,4
Volkswagen Motor Corp,Q4 2017,big,3
Volkswagen Motor Corp,Q4 2017,bite,3
Volkswagen Motor Corp,Q4 2017,black,4
Volkswagen Motor Corp,Q4 2017,brake,5
Volkswagen Motor Corp,Q4 2017,bunch,3
Volkswagen Motor Corp,Q4 2017,buy,4
Volkswagen Motor Corp,Q4 2017,cabin,3
Volkswagen Motor Corp,Q4 2017,cd,4
Volkswagen Motor Corp,Q4 2017,competitor,4
Volkswagen Motor Corp,Q4 2017,cross,3
Volkswagen Motor Corp,Q4 2017,cut,3
Volkswagen Motor Corp,Q4 2017,dealer,3
Volkswagen Motor Corp,Q4 2017,e,4
Volkswagen Motor Corp,Q4 2017,easy,3
Volkswagen Motor Corp,Q4 2017,engine,11
Volkswagen Motor Corp,Q4 2017,especially,3
Volkswagen Motor Corp,Q4 2017,even,4
Volkswagen Motor Corp,Q4 2017,ever,3
Volkswagen Motor Corp,Q4 2017,except,4
Volkswagen Motor Corp,Q4 2017,extremely,3
Volkswagen Motor Corp,Q4 2017,far,3
Volkswagen Motor Corp,Q4 2017,feature,6
Volkswagen Motor Corp,Q4 2017,feel,8
Volkswagen Motor Corp,Q4 2017,felt,4
Volkswagen Motor Corp,Q4 2017,fix,3
Volkswagen Motor Corp,Q4 2017,focus,3
Volkswagen Motor Corp,Q4 2017,front,3
Volkswagen Motor Corp,Q4 2017,fuel,3
Volkswagen Motor Corp,Q4 2017,fun,4
Volkswagen Motor Corp,Q4 2017,german,3
Volkswagen Motor Corp,Q4 2017,get,13
Volkswagen Motor Corp,Q4 2017,give,5
Volkswagen Motor Corp,Q4 2017,gli,4
Volkswagen Motor Corp,Q4 2017,go,7
Volkswagen Motor Corp,Q4 2017,good,8
Volkswagen Motor Corp,Q4 2017,great,12
Volkswagen Motor Corp,Q4 2017,gti,8
Volkswagen Motor Corp,Q4 2017,half,3
Volkswagen Motor Corp,Q4 2017,handle,9
Volkswagen Motor Corp,Q4 2017,high,3
Volkswagen Motor Corp,Q4 2017,huge,4
Volkswagen Motor Corp,Q4 2017,impressive,3
Volkswagen Motor Corp,Q4 2017,infotainment,3
Volkswagen Motor Corp,Q4 2017,intake,3
Volkswagen Motor Corp,Q4 2017,interior,10
Volkswagen Motor Corp,Q4 2017,issue,3
Volkswagen Motor Corp,Q4 2017,jetta,3
Volkswagen Motor Corp,Q4 2017,know,3
Volkswagen Motor Corp,Q4 2017,lb,3
Volkswagen Motor Corp,Q4 2017,lead,3
Volkswagen Motor Corp,Q4 2017,level,3
Volkswagen Motor Corp,Q4 2017,light,4
Volkswagen Motor Corp,Q4 2017,like,17
Volkswagen Motor Corp,Q4 2017,limit,3
Volkswagen Motor Corp,Q4 2017,line,9
Volkswagen Motor Corp,Q4 2017,little,3
Volkswagen Motor Corp,Q4 2017,long,4
Volkswagen Motor Corp,Q4 2017,look,13
Volkswagen Motor Corp,Q4 2017,love,3
Volkswagen Motor Corp,Q4 2017,low,3
Volkswagen Motor Corp,Q4 2017,maintenance,3
Volkswagen Motor Corp,Q4 2017,make,8
Volkswagen Motor Corp,Q4 2017,manual,3
Volkswagen Motor Corp,Q4 2017,many,5
Volkswagen Motor Corp,Q4 2017,mid,4
Volkswagen Motor Corp,Q4 2017,mile,3
Volkswagen Motor Corp,Q4 2017,model,10
Volkswagen Motor Corp,Q4 2017,mpg,5
Volkswagen Motor Corp,Q4 2017,much,4
Volkswagen Motor Corp,Q4 2017,need,6
Volkswagen Motor Corp,Q4 2017,new,6
Volkswagen Motor Corp,Q4 2017,nice,4
Volkswagen Motor Corp,Q4 2017,nothing,3
Volkswagen Motor Corp,Q4 2017,ok,3
Volkswagen Motor Corp,Q4 2017,one,6
Volkswagen Motor Corp,Q4 2017,optimum,3
Volkswagen Motor Corp,Q4 2017,option,4
Volkswagen Motor Corp,Q4 2017,otherwise,3
Volkswagen Motor Corp,Q4 2017,overall,4
Volkswagen Motor Corp,Q4 2017,package,5
Volkswagen Motor Corp,Q4 2017,park,3
Volkswagen Motor Corp,Q4 2017,passat,13
Volkswagen Motor Corp,Q4 2017,pcv,3
Volkswagen Motor Corp,Q4 2017,perfect,3
Volkswagen Motor Corp,Q4 2017,player,3
Volkswagen Motor Corp,Q4 2017,plus,4
Volkswagen Motor Corp,Q4 2017,price,7
Volkswagen Motor Corp,Q4 2017,probably,3
Volkswagen Motor Corp,Q4 2017,pull,4
Volkswagen Motor Corp,Q4 2017,quality,4
Volkswagen Motor Corp,Q4 2017,r,9
Volkswagen Motor Corp,Q4 2017,radio,3
Volkswagen Motor Corp,Q4 2017,really,7
Volkswagen Motor Corp,Q4 2017,rear,8
Volkswagen Motor Corp,Q4 2017,reliability,3
Volkswagen Motor Corp,Q4 2017,rid,3
Volkswagen Motor Corp,Q4 2017,road,4
Volkswagen Motor Corp,Q4 2017,safety,3
Volkswagen Motor Corp,Q4 2017,say,6
Volkswagen Motor Corp,Q4 2017,se,8
Volkswagen Motor Corp,Q4 2017,seat,8
Volkswagen Motor Corp,Q4 2017,sedan,3
Volkswagen Motor Corp,Q4 2017,see,3
Volkswagen Motor Corp,Q4 2017,seem,3
Volkswagen Motor Corp,Q4 2017,set,3
Volkswagen Motor Corp,Q4 2017,size,3
Volkswagen Motor Corp,Q4 2017,speed,5
Volkswagen Motor Corp,Q4 2017,sport,8
Volkswagen Motor Corp,Q4 2017,stand,3
Volkswagen Motor Corp,Q4 2017,stereo,3
Volkswagen Motor Corp,Q4 2017,still,4
Volkswagen Motor Corp,Q4 2017,stuff,3
Volkswagen Motor Corp,Q4 2017,system,5
Volkswagen Motor Corp,Q4 2017,take,5
Volkswagen Motor Corp,Q4 2017,tech,3
Volkswagen Motor Corp,Q4 2017,technology,3
Volkswagen Motor Corp,Q4 2017,term,6
Volkswagen Motor Corp,Q4 2017,test,3
Volkswagen Motor Corp,Q4 2017,thing,4
Volkswagen Motor Corp,Q4 2017,think,7
Volkswagen Motor Corp,Q4 2017,time,6
Volkswagen Motor Corp,Q4 2017,torque,3
Volkswagen Motor Corp,Q4 2017,turbo,3
Volkswagen Motor Corp,Q4 2017,two,3
Volkswagen Motor Corp,Q4 2017,usb,4
Volkswagen Motor Corp,Q4 2017,use,3
Volkswagen Motor Corp,Q4 2017,valve,4
Volkswagen Motor Corp,Q4 2017,vw,6
Volkswagen Motor Corp,Q4 2017,want,9
Volkswagen Motor Corp,Q4 2017,way,9
Volkswagen Motor Corp,Q4 2017,well,8
Volkswagen Motor Corp,Q4 2017,without,3
Volkswagen Motor Corp,Q4 2017,work,3
Volkswagen Motor Corp,Q4 2017,would,5
Volkswagen Motor Corp,Q4 2017,yet,3
